id_client,age,genre,situation_matrimoniale,nb_personnes_charge,secteur_activite,anciennete_activite_annees,revenu_mensuel_gnf,membre_tontine,possede_mobile_money,membre_association_marchands,nb_credits_anterieurs,a_deja_eu_retard,jours_retard_max_anterieur,garant_disponible,score_bureau_credit,montant_pret_demande_gnf,duree_pret_mois,ratio_pret_revenu,defaut_paiement
MAD-01357,33,Homme,Marié(e),3,Chaussures,1.8,3975000,Oui,Oui,Non,3,1,34,Oui,614,4135000,24,1.04,1
MAD-01358,32,Femme,Célibataire,3,Vêtements,2.2,2694000,Oui,Oui,Non,4,1,31,Oui,522,399000,6,0.15,0
MAD-01359,33,Femme,Marié(e),4,Tissus_Pagnes,0.2,3856000,Oui,Oui,Non,1,0,0,Oui,606,464000,6,0.12,0
MAD-01360,35,Femme,Célibataire,3,Alimentation,3.5,1467000,Oui,Oui,Non,0,0,0,Oui,763,1754000,18,1.2,0
MAD-01361,33,Femme,Célibataire,2,Vêtements,9.3,4855000,Oui,Oui,Oui,2,1,30,Oui,547,3415000,9,0.7,0
MAD-01362,48,Homme,Célibataire,4,Alimentation,2.6,3391000,Non,Oui,Non,2,0,0,Non,603,1468000,12,0.43,0
MAD-01363,18,Femme,Marié(e),3,Alimentation,2.0,3276000,Oui,Non,Non,0,0,0,Non,679,1908000,9,0.58,0
MAD-01364,47,Homme,Marié(e),4,Alimentation,1.7,8697000,Oui,Oui,Non,1,0,0,Non,639,8450000,18,0.97,1
MAD-01365,33,Femme,Marié(e),0,Cosmétiques,2.6,2475000,Non,Oui,Oui,0,0,0,Oui,566,1133000,6,0.46,0
MAD-01366,42,Femme,Célibataire,4,Tissus_Pagnes,18.4,4123000,Non,Oui,Oui,2,1,87,Oui,402,989000,3,0.24,1
MAD-01367,25,Homme,Divorcé(e),6,Vêtements,2.2,3192000,Non,Non,Non,0,0,0,Non,599,319000,12,0.1,1
MAD-01368,52,Femme,Marié(e),3,Électronique_Téléphonie,0.0,3298000,Oui,Oui,Oui,2,0,0,Oui,679,4995000,18,1.51,1
MAD-01369,51,Homme,Divorcé(e),2,Tissus_Pagnes,8.0,10279000,Non,Oui,Non,1,0,0,Oui,718,15946000,24,1.55,0
MAD-01370,48,Femme,Marié(e),0,Quincaillerie,0.1,3067000,Oui,Oui,Non,0,0,0,Oui,488,829000,6,0.27,0
MAD-01371,21,Homme,Marié(e),2,Cosmétiques,6.4,2357000,Non,Oui,Oui,0,0,0,Oui,758,1294000,12,0.55,0
MAD-01372,47,Femme,Marié(e),2,Alimentation,6.1,8460000,Oui,Oui,Oui,1,1,8,Oui,582,3001000,6,0.35,0
MAD-01373,42,Femme,Célibataire,3,Quincaillerie,11.8,2851000,Oui,Oui,Non,0,0,0,Oui,703,782000,6,0.27,0
MAD-01374,20,Femme,Marié(e),3,Électronique_Téléphonie,0.8,1247000,Non,Oui,Non,0,0,0,Non,533,300000,3,0.24,1
MAD-01375,37,Femme,Marié(e),1,Cosmétiques,2.9,2055000,Non,Non,Non,2,1,51,Oui,378,501000,6,0.24,0
MAD-01376,42,Femme,Célibataire,7,Tissus_Pagnes,17.6,2018000,Oui,Non,Non,1,0,0,Non,501,391000,6,0.19,0
MAD-01377,44,Femme,Marié(e),2,Tissus_Pagnes,2.6,1177000,Oui,Oui,Non,1,0,0,Non,590,650000,6,0.55,0
MAD-01378,39,Homme,Marié(e),2,Tissus_Pagnes,1.0,2453000,Non,Non,Non,1,0,0,Oui,647,879000,6,0.36,0
MAD-01379,41,Femme,Marié(e),2,Chaussures,13.7,3257000,Oui,Oui,Oui,0,0,0,Non,622,6722000,18,2.06,0
MAD-01380,54,Homme,Marié(e),4,Tissus_Pagnes,2.4,5734000,Oui,Oui,Non,2,0,0,Non,597,2326000,6,0.41,0
MAD-01381,51,Homme,Marié(e),1,Alimentation,0.2,4187000,Oui,Non,Non,1,0,0,Oui,720,5506000,18,1.32,0
MAD-01382,18,Femme,Marié(e),3,Alimentation,4.1,4201000,Oui,Oui,Oui,0,1,61,Non,528,2404000,18,0.57,0
MAD-01383,34,Femme,Célibataire,2,Alimentation,6.0,1990000,Oui,Oui,Non,0,0,0,Non,645,947000,9,0.48,0
MAD-01384,36,Femme,Marié(e),2,Vêtements,1.6,4860000,Non,Oui,Oui,1,0,0,Non,850,3508000,12,0.72,0
MAD-01385,18,Femme,Célibataire,4,Vêtements,3.2,6454000,Oui,Oui,Non,3,0,0,Oui,619,1642000,6,0.25,0
MAD-01386,39,Femme,Marié(e),3,Quincaillerie,5.5,3840000,Non,Oui,Non,0,1,67,Oui,436,538000,3,0.14,0
MAD-01387,51,Homme,Marié(e),2,Vêtements,5.7,3903000,Non,Non,Oui,2,0,0,Oui,643,3224000,12,0.83,0
MAD-01388,26,Femme,Marié(e),5,Vêtements,4.7,1616000,Oui,Oui,Non,0,1,61,Oui,594,1344000,12,0.83,0
MAD-01389,41,Femme,Marié(e),6,Vêtements,0.4,5295000,Non,Oui,Non,3,0,0,Oui,627,1187000,9,0.22,0
MAD-01390,27,Homme,Marié(e),4,Tissus_Pagnes,1.0,7907000,Oui,Oui,Non,1,0,0,Non,634,9312000,18,1.18,0
MAD-01391,30,Femme,Marié(e),4,Cosmétiques,9.7,3824000,Non,Oui,Non,0,0,0,Oui,733,3311000,12,0.87,0
MAD-01392,54,Femme,Divorcé(e),0,Tissus_Pagnes,5.4,2295000,Oui,Oui,Oui,1,0,0,Oui,742,900000,9,0.39,0
MAD-01393,32,Femme,Divorcé(e),3,Divers,4.6,2844000,Oui,Oui,Oui,0,0,0,Oui,609,350000,3,0.12,0
MAD-01394,43,Homme,Marié(e),0,Divers,12.3,2716000,Oui,Oui,Oui,0,0,0,Oui,562,3391000,18,1.25,0
MAD-01395,18,Femme,Célibataire,6,Électronique_Téléphonie,3.2,2522000,Non,Oui,Oui,0,0,0,Non,638,504000,24,0.2,0
MAD-01396,58,Femme,Célibataire,4,Électronique_Téléphonie,3.6,4332000,Oui,Oui,Oui,2,1,49,Non,488,3035000,12,0.7,1
MAD-01397,44,Femme,Divorcé(e),3,Vêtements,1.3,3488000,Non,Oui,Non,1,1,43,Oui,615,4152000,12,1.19,1
MAD-01398,35,Femme,Marié(e),4,Cosmétiques,3.3,5237000,Oui,Oui,Oui,6,0,0,Oui,658,393000,9,0.08,0
MAD-01399,44,Femme,Marié(e),4,Vêtements,3.4,3729000,Non,Non,Non,2,0,0,Oui,840,1765000,6,0.47,0
MAD-01400,22,Femme,Marié(e),5,Électronique_Téléphonie,0.5,1854000,Oui,Oui,Oui,2,1,56,Non,668,2401000,18,1.3,1
MAD-01401,51,Homme,Marié(e),2,Alimentation,4.5,2381000,Oui,Oui,Oui,0,0,0,Oui,522,639000,12,0.27,0
MAD-01402,34,Femme,Marié(e),4,Alimentation,1.2,2206000,Oui,Oui,Non,1,0,0,Oui,573,1416000,9,0.64,0
MAD-01403,35,Homme,Divorcé(e),2,Alimentation,9.9,2967000,Oui,Non,Non,1,0,0,Oui,447,2968000,12,1.0,1
MAD-01404,32,Femme,Divorcé(e),6,Cosmétiques,2.3,8006000,Non,Non,Non,2,0,0,Oui,407,2084000,9,0.26,0
MAD-01405,31,Femme,Marié(e),4,Chaussures,3.8,8782000,Non,Oui,Oui,1,0,0,Oui,610,1071000,3,0.12,0
MAD-01406,45,Femme,Marié(e),2,Alimentation,4.8,4830000,Oui,Oui,Non,2,0,0,Non,512,3419000,12,0.71,1
MAD-01407,40,Femme,Marié(e),4,Tissus_Pagnes,0.5,3173000,Oui,Oui,Oui,2,0,0,Oui,767,788000,3,0.25,0
MAD-01408,45,Homme,Marié(e),1,Vêtements,7.4,1621000,Oui,Non,Non,1,0,0,Oui,724,436000,6,0.27,0
MAD-01409,37,Homme,Célibataire,1,Électronique_Téléphonie,10.1,3641000,Non,Oui,Non,0,1,38,Oui,518,1251000,6,0.34,0
MAD-01410,43,Homme,Marié(e),1,Alimentation,2.0,1976000,Non,Oui,Oui,5,0,0,Oui,570,495000,6,0.25,0
MAD-01411,33,Femme,Divorcé(e),0,Alimentation,4.2,7378000,Non,Non,Non,0,0,0,Non,733,7828000,18,1.06,0
MAD-01412,62,Homme,Veuf(ve),2,Cosmétiques,3.4,1325000,Non,Oui,Non,0,0,0,Non,754,336000,3,0.25,0
MAD-01413,20,Femme,Célibataire,2,Cosmétiques,2.4,3726000,Oui,Oui,Oui,1,0,0,Non,536,1363000,6,0.37,0
MAD-01414,51,Homme,Célibataire,4,Électronique_Téléphonie,3.8,1943000,Oui,Oui,Oui,1,1,55,Non,441,1152000,12,0.59,0
MAD-01415,53,Femme,Marié(e),1,Cosmétiques,7.0,3152000,Non,Non,Non,1,0,0,Non,572,3263000,18,1.04,0
MAD-01416,28,Femme,Marié(e),0,Quincaillerie,2.2,4333000,Oui,Oui,Non,2,0,0,Non,658,1992000,12,0.46,0
MAD-01417,62,Femme,Marié(e),2,Vêtements,2.0,5249000,Oui,Non,Oui,3,1,20,Oui,543,4217000,24,0.8,1
MAD-01418,48,Femme,Célibataire,2,Vêtements,11.5,3206000,Oui,Oui,Oui,0,0,0,Non,660,3402000,12,1.06,0
MAD-01419,48,Femme,Marié(e),1,Divers,0.5,4511000,Non,Oui,Non,1,0,0,Non,775,5374000,12,1.19,0
MAD-01420,38,Homme,Divorcé(e),3,Alimentation,4.0,2175000,Non,Non,Oui,0,0,0,Non,473,300000,9,0.14,0
MAD-01421,35,Homme,Marié(e),2,Électronique_Téléphonie,5.4,3548000,Non,Oui,Non,3,0,0,Oui,559,1552000,6,0.44,0
MAD-01422,35,Homme,Marié(e),4,Alimentation,10.1,5436000,Oui,Oui,Non,1,0,0,Non,495,3904000,9,0.72,1
MAD-01423,42,Femme,Marié(e),3,Tissus_Pagnes,11.2,3887000,Oui,Oui,Oui,0,0,0,Oui,544,1308000,12,0.34,0
MAD-01424,53,Femme,Veuf(ve),5,Alimentation,1.3,2250000,Oui,Non,Oui,2,0,0,Non,593,1257000,12,0.56,0
MAD-01425,39,Femme,Marié(e),3,Cosmétiques,11.3,2876000,Non,Oui,Non,1,0,0,Oui,534,1515000,12,0.53,0
MAD-01426,27,Femme,Marié(e),2,Électronique_Téléphonie,9.2,5447000,Oui,Oui,Oui,2,0,0,Oui,666,6919000,12,1.27,0
MAD-01427,47,Femme,Marié(e),4,Alimentation,0.7,1644000,Non,Non,Oui,3,0,0,Oui,613,1966000,12,1.2,1
MAD-01428,48,Femme,Célibataire,0,Alimentation,6.5,1955000,Oui,Non,Oui,1,0,0,Non,646,414000,6,0.21,0
MAD-01429,45,Femme,Veuf(ve),0,Vêtements,2.2,4184000,Non,Non,Non,0,0,0,Non,572,549000,6,0.13,0
MAD-01430,46,Femme,Marié(e),2,Vêtements,4.7,2464000,Non,Oui,Non,2,0,0,Oui,580,1722000,9,0.7,0
MAD-01431,35,Femme,Divorcé(e),3,Vêtements,4.0,1450000,Oui,Non,Non,2,0,0,Oui,588,313000,3,0.22,0
MAD-01432,27,Femme,Marié(e),2,Divers,10.3,6527000,Non,Non,Oui,0,0,0,Oui,577,10507000,18,1.61,0
MAD-01433,28,Femme,Célibataire,3,Alimentation,1.9,1673000,Oui,Oui,Non,1,0,0,Oui,657,320000,6,0.19,0
MAD-01434,20,Homme,Marié(e),6,Tissus_Pagnes,3.3,2750000,Non,Non,Non,2,1,75,Oui,314,630000,3,0.23,1
MAD-01435,40,Femme,Marié(e),2,Tissus_Pagnes,1.9,2161000,Non,Oui,Oui,1,0,0,Non,625,1038000,12,0.48,0
MAD-01436,37,Homme,Célibataire,1,Vêtements,19.4,3093000,Oui,Non,Non,1,1,65,Non,444,1372000,6,0.44,0
MAD-01437,33,Femme,Marié(e),1,Vêtements,0.1,1821000,Oui,Oui,Non,3,0,0,Oui,589,941000,9,0.52,0
MAD-01438,18,Homme,Marié(e),4,Chaussures,6.6,4579000,Non,Oui,Oui,2,0,0,Non,459,2908000,6,0.64,0
MAD-01439,24,Homme,Divorcé(e),1,Cosmétiques,35.0,4194000,Non,Oui,Non,4,0,0,Oui,567,1749000,6,0.42,0
MAD-01440,50,Homme,Veuf(ve),7,Électronique_Téléphonie,4.6,5219000,Oui,Oui,Non,2,0,0,Non,645,3162000,12,0.61,0
MAD-01441,30,Femme,Marié(e),1,Vêtements,6.9,2323000,Non,Oui,Non,0,1,4,Oui,635,861000,6,0.37,0
MAD-01442,41,Femme,Célibataire,3,Cosmétiques,13.9,9978000,Oui,Oui,Oui,2,0,0,Non,513,5013000,9,0.5,0
MAD-01443,22,Femme,Célibataire,3,Quincaillerie,1.8,1092000,Oui,Non,Non,2,0,0,Oui,656,300000,6,0.27,1
MAD-01444,53,Femme,Marié(e),2,Électronique_Téléphonie,0.6,1255000,Oui,Oui,Non,2,1,60,Oui,632,1202000,9,0.96,1
MAD-01445,36,Femme,Divorcé(e),0,Quincaillerie,1.3,7797000,Oui,Oui,Non,0,0,0,Oui,575,6898000,9,0.88,0
MAD-01446,41,Femme,Marié(e),2,Vêtements,4.3,3968000,Oui,Oui,Oui,3,0,0,Non,620,642000,3,0.16,0
MAD-01447,63,Femme,Célibataire,1,Divers,3.9,3686000,Non,Oui,Oui,1,0,0,Non,413,3354000,12,0.91,1
MAD-01448,54,Femme,Marié(e),1,Électronique_Téléphonie,7.4,3972000,Oui,Oui,Non,4,1,66,Non,440,3919000,9,0.99,1
MAD-01449,34,Femme,Marié(e),6,Électronique_Téléphonie,2.0,4110000,Oui,Oui,Non,1,0,0,Non,644,8804000,24,2.14,0
MAD-01450,31,Femme,Marié(e),6,Cosmétiques,9.5,3773000,Non,Oui,Oui,1,1,45,Oui,618,3440000,18,0.91,0
MAD-01451,34,Homme,Marié(e),2,Divers,0.9,1766000,Non,Oui,Non,0,0,0,Non,546,892000,9,0.51,0
MAD-01452,43,Homme,Divorcé(e),3,Tissus_Pagnes,1.6,4687000,Non,Non,Oui,3,1,32,Non,792,300000,3,0.06,0
MAD-01453,36,Femme,Veuf(ve),4,Chaussures,3.0,4344000,Oui,Oui,Non,0,1,67,Oui,547,4050000,12,0.93,1
MAD-01454,33,Femme,Marié(e),2,Chaussures,5.8,6663000,Non,Oui,Non,2,1,14,Oui,464,5361000,9,0.8,1
MAD-01455,54,Femme,Marié(e),0,Chaussures,1.0,7835000,Oui,Non,Oui,1,0,0,Oui,735,12633000,18,1.61,1
MAD-01456,36,Femme,Marié(e),5,Chaussures,13.2,3944000,Oui,Non,Non,2,0,0,Oui,507,2693000,9,0.68,0
MAD-01457,63,Femme,Marié(e),4,Alimentation,6.6,1704000,Non,Oui,Non,1,1,61,Oui,538,343000,3,0.2,1
MAD-01458,38,Femme,Marié(e),4,Vêtements,4.1,7964000,Oui,Non,Non,0,0,0,Non,536,4786000,18,0.6,0
MAD-01459,57,Homme,Divorcé(e),5,Vêtements,3.6,1798000,Non,Oui,Non,3,1,72,Non,369,1431000,12,0.8,1
MAD-01460,41,Femme,Célibataire,6,Chaussures,1.5,3607000,Oui,Non,Non,1,1,33,Oui,657,460000,3,0.13,1
MAD-01461,48,Homme,Marié(e),2,Chaussures,1.0,2598000,Oui,Oui,Non,0,0,0,Non,596,2228000,12,0.86,1
MAD-01462,30,Femme,Marié(e),6,Électronique_Téléphonie,5.5,2499000,Oui,Oui,Oui,0,0,0,Non,775,882000,9,0.35,0
MAD-01463,28,Femme,Célibataire,4,Électronique_Téléphonie,1.5,4548000,Oui,Oui,Non,0,0,0,Non,528,2919000,9,0.64,0
MAD-01464,43,Homme,Marié(e),2,Cosmétiques,1.7,3435000,Oui,Oui,Oui,1,0,0,Non,479,5652000,18,1.65,1
MAD-01465,48,Femme,Marié(e),1,Alimentation,14.8,4367000,Oui,Non,Oui,1,0,0,Non,576,1776000,6,0.41,0
MAD-01466,38,Homme,Marié(e),5,Cosmétiques,2.1,1952000,Oui,Oui,Oui,0,0,0,Oui,850,390000,3,0.2,0
MAD-01467,23,Femme,Marié(e),4,Quincaillerie,0.8,2712000,Non,Oui,Non,2,1,30,Non,630,1321000,6,0.49,0
MAD-01468,23,Femme,Marié(e),3,Cosmétiques,0.8,1961000,Oui,Oui,Oui,1,0,0,Oui,669,3621000,18,1.85,0
MAD-01469,22,Femme,Célibataire,5,Quincaillerie,2.9,2738000,Oui,Oui,Oui,2,0,0,Oui,672,914000,6,0.33,0
MAD-01470,18,Homme,Marié(e),4,Divers,3.5,2876000,Oui,Non,Oui,2,0,0,Oui,576,2463000,12,0.86,1
MAD-01471,39,Femme,Célibataire,5,Vêtements,1.2,8193000,Oui,Oui,Oui,1,0,0,Non,850,9450000,12,1.15,0
MAD-01472,50,Homme,Marié(e),4,Chaussures,10.3,2874000,Oui,Oui,Non,1,0,0,Non,661,3883000,18,1.35,0
MAD-01473,37,Homme,Divorcé(e),3,Tissus_Pagnes,5.3,1078000,Non,Oui,Oui,4,1,47,Oui,562,300000,3,0.28,1
MAD-01474,18,Homme,Marié(e),2,Tissus_Pagnes,2.8,6455000,Non,Non,Oui,2,1,67,Non,588,783000,3,0.12,0
MAD-01475,35,Femme,Marié(e),1,Vêtements,4.6,3925000,Oui,Non,Non,0,0,0,Oui,505,7264000,24,1.85,0
MAD-01476,36,Homme,Marié(e),4,Vêtements,1.1,2785000,Non,Oui,Oui,0,1,86,Non,391,1211000,9,0.43,0
MAD-01477,61,Homme,Marié(e),0,Alimentation,8.0,2566000,Oui,Oui,Non,2,0,0,Oui,597,726000,3,0.28,0
MAD-01478,21,Femme,Marié(e),2,Cosmétiques,2.6,1835000,Oui,Non,Non,2,0,0,Non,709,577000,3,0.31,0
MAD-01479,33,Femme,Célibataire,5,Alimentation,4.0,8708000,Oui,Non,Non,2,0,0,Non,503,6830000,18,0.78,0
MAD-01480,56,Femme,Marié(e),4,Tissus_Pagnes,7.0,3253000,Oui,Oui,Oui,1,1,28,Oui,571,1904000,18,0.59,0
MAD-01481,42,Femme,Marié(e),2,Tissus_Pagnes,1.2,1173000,Oui,Oui,Non,4,0,0,Non,601,520000,9,0.44,1
MAD-01482,44,Homme,Marié(e),4,Tissus_Pagnes,0.1,3545000,Oui,Oui,Non,0,1,7,Non,467,1018000,6,0.29,0
MAD-01483,39,Femme,Célibataire,3,Électronique_Téléphonie,1.9,5799000,Oui,Oui,Non,1,0,0,Oui,574,6732000,12,1.16,1
MAD-01484,41,Femme,Divorcé(e),4,Tissus_Pagnes,11.4,3566000,Oui,Oui,Oui,1,1,55,Non,586,347000,3,0.1,1
MAD-01485,46,Femme,Célibataire,0,Alimentation,1.4,1843000,Oui,Non,Non,1,0,0,Non,486,2551000,18,1.38,1
MAD-01486,29,Femme,Célibataire,2,Divers,5.0,1865000,Non,Oui,Non,1,1,2,Oui,724,1041000,6,0.56,0
MAD-01487,47,Femme,Célibataire,2,Électronique_Téléphonie,7.0,1996000,Non,Non,Non,1,0,0,Oui,642,944000,6,0.47,0
MAD-01488,22,Homme,Célibataire,0,Cosmétiques,1.4,6873000,Oui,Oui,Non,1,0,0,Non,651,2856000,6,0.42,0
MAD-01489,41,Femme,Marié(e),2,Chaussures,7.4,3066000,Oui,Oui,Non,2,1,39,Non,562,499000,3,0.16,0
MAD-01490,39,Femme,Célibataire,3,Alimentation,14.7,1616000,Oui,Oui,Non,3,0,0,Non,521,1014000,6,0.63,0
MAD-01491,31,Homme,Célibataire,2,Chaussures,0.4,3666000,Non,Oui,Oui,0,1,18,Non,514,2296000,12,0.63,1
MAD-01492,37,Femme,Marié(e),1,Alimentation,2.5,3272000,Oui,Non,Oui,3,0,0,Non,652,2416000,9,0.74,0
MAD-01493,31,Femme,Célibataire,3,Tissus_Pagnes,0.3,2320000,Oui,Oui,Non,0,1,46,Oui,492,1514000,12,0.65,0
MAD-01494,26,Femme,Marié(e),5,Alimentation,10.0,1988000,Non,Oui,Oui,2,0,0,Oui,616,300000,6,0.15,0
MAD-01495,34,Homme,Marié(e),4,Chaussures,7.0,1858000,Oui,Non,Non,1,0,0,Oui,539,575000,6,0.31,0
MAD-01496,25,Homme,Marié(e),2,Vêtements,1.3,5416000,Oui,Oui,Non,3,0,0,Oui,660,2653000,9,0.49,0
MAD-01497,41,Femme,Célibataire,4,Vêtements,4.9,3536000,Non,Oui,Non,1,0,0,Non,647,1742000,9,0.49,1
MAD-01498,25,Femme,Divorcé(e),3,Alimentation,2.6,3927000,Non,Non,Oui,1,0,0,Non,453,985000,6,0.25,0
MAD-01499,45,Femme,Marié(e),4,Chaussures,1.6,3432000,Oui,Oui,Non,0,1,86,Oui,497,4570000,18,1.33,1
MAD-01500,25,Femme,Marié(e),4,Vêtements,6.0,3722000,Oui,Oui,Non,1,1,35,Non,430,857000,3,0.23,0
